attachment_id	text	user_id	height	width	length	train
2ff28192-9dcd-46d1-b313-90d618e2c771	Ш	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	46.0	True
5e4ed118-cf16-4073-a164-6818b3cebc76	Х	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	35.0	True
a5129bce-af6e-4957-ab5c-7271719f65c1	Я	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	43.0	True
eb4002ef-1895-48a8-890c-08521d47f82b	Щ	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	33.0	True
591f84b9-8f69-4271-9495-384a3948e230	С	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	48.0	True
d0385101-125d-4092-8886-db51aba67bbd	Е	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	30.0	True
e5f43aae-b0cc-4caf-959c-763700226ff9	Э	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	46.0	True
e4750e7d-76d5-4950-9f9c-4c38ba5f34cb	Б	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	35.0	True
7f36d328-7812-4a78-be00-7a5e6b93d662	Ё	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	43.0	True
f99bc0b6-5d67-448a-af4d-ad8ba4a639d3	М	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	38.0	True
b56f68c6-ebed-41f1-b266-61a8c81fae89	Ю	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	46.0	True
3b47612f-f41d-4704-9990-19cb5dcc43d1	Р	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	40.0	True
2ef0278d-a7f9-48fd-9fb6-c428d2a552b1	Ц	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	40.0	True
4583f85e-016e-402e-a5ae-a06ed556af9f	Ъ	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	49.0	True
014e7728-2e05-40dc-b43b-1a820769b186	Ж	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	41.0	True
6ed46aab-d4fa-4b28-b854-715c21d76b8f	Т	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	29.0	True
58c76264-f51b-414a-beac-018027922b9c	Л	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	44.0	True
d0485aa8-5b61-4fb7-a224-aaa31239ae5e	Й	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	33.0	True
f2d3a297-8641-4818-9013-66033015be08	Ы	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	41.0	True
e8dfb2b9-e2a0-4561-8063-f869da35ee5b	Н	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	43.0	True
57a9fd07-244d-4a8f-a597-80f8eb1a72b5	Ч	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	44.0	True
e0020335-d148-4338-bddb-970730114358	Г	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	42.0	True
80bd23cc-1fad-4670-b00c-96aae0776321	Й	95af8e702c909eee7145c6dc1a3d756b	1280	720	43.0	True
c0c87d41-495f-42b7-9300-29d4a8997170	Ю	95af8e702c909eee7145c6dc1a3d756b	1280	720	58.0	True
ab97b93b-1a28-437c-9a3a-deb5b430bea2	Б	95af8e702c909eee7145c6dc1a3d756b	1280	720	46.0	True
65dc174d-cd0a-47f8-860a-faf810214a38	З	95af8e702c909eee7145c6dc1a3d756b	1280	720	33.0	True
96140a34-d997-45e8-8b46-510cb9942332	Ы	0211b488644476dd0fec656ccb9b74fc	1920	1080	34.0	True
cae374bf-90b5-43ba-9577-d309879ac111	Ь	0211b488644476dd0fec656ccb9b74fc	1920	1080	44.0	True
fe3c3f75-a971-447a-a365-a38b31b40539	Я	0211b488644476dd0fec656ccb9b74fc	1920	1080	37.0	True
6831265d-b40f-40ec-915f-e4ff13cce650	П	0211b488644476dd0fec656ccb9b74fc	1920	1080	58.0	True
80df3cc7-6b4e-4d2f-afce-c053a4ce1ad1	Щ	0211b488644476dd0fec656ccb9b74fc	1920	1080	51.0	True
3cd6e89f-4672-417e-b897-29c30d603b05	Ц	0211b488644476dd0fec656ccb9b74fc	1920	1080	44.0	True
50f1e0bc-2443-404b-87c9-61fa9b3a776f	Э	0211b488644476dd0fec656ccb9b74fc	1920	1080	51.0	True
8d514e04-016d-4f56-b8f3-338b3a033a5f	А	0211b488644476dd0fec656ccb9b74fc	1920	1080	38.0	True
c147c899-5ac6-4b41-9ea7-96bab862963d	Ъ	0211b488644476dd0fec656ccb9b74fc	1920	1080	36.0	True
a922f988-f275-41e0-ab1f-0da727c8d100	У	0211b488644476dd0fec656ccb9b74fc	1920	1080	38.0	True
bf6486bc-de9c-412d-bfb2-85239bfe7009	Ш	0211b488644476dd0fec656ccb9b74fc	1920	1080	50.0	True
5d02824b-c071-406c-8173-6fe5dc6ab782	О	0211b488644476dd0fec656ccb9b74fc	1920	1080	34.0	True
f3f0f711-7e33-4cb8-b984-2a2b7b461475	Н	0211b488644476dd0fec656ccb9b74fc	1920	1080	37.0	True
54d3779f-9897-4701-9f37-cadd4d8f301d	Ж	0211b488644476dd0fec656ccb9b74fc	1920	1080	44.0	True
1714ec04-8ad7-47c5-8d16-cd113b20a94e	Ё	0211b488644476dd0fec656ccb9b74fc	1920	1080	42.0	True
d184bb99-cd1a-45f4-b782-b7fe70df76cb	Ф	0211b488644476dd0fec656ccb9b74fc	1920	1080	40.0	True
70553e96-8ea7-43d6-96c2-b6debc97cf66	Т	0211b488644476dd0fec656ccb9b74fc	1920	1080	44.0	True
6a97925a-e200-4472-bb98-1688c40dc215	Б	0211b488644476dd0fec656ccb9b74fc	1920	1080	46.0	True
6dac1734-2a71-4324-a30d-994eae533c2e	Ю	0211b488644476dd0fec656ccb9b74fc	1920	1080	51.0	True
df477195-6bf1-42c2-93da-b758672c41b2	Р	0211b488644476dd0fec656ccb9b74fc	1920	1080	48.0	True
ffaf2d26-7ea6-4ad8-bce9-fc6ae1d97fe7	И	0211b488644476dd0fec656ccb9b74fc	1920	1080	40.0	True
2b9ceb27-0574-4c1b-879c-d52a595785bd	Д	0211b488644476dd0fec656ccb9b74fc	1920	1080	43.0	True
4cc0cdad-8517-4dfd-bd25-616c7a0f90b7	К	0211b488644476dd0fec656ccb9b74fc	1920	1080	25.0	True
77aa8bfb-d3d2-4835-a3ce-baad62a0481c	Л	0211b488644476dd0fec656ccb9b74fc	1920	1080	36.0	True
fc09ddfd-c2c9-4c68-89bf-c4f3bbf9d135	Ч	0211b488644476dd0fec656ccb9b74fc	1920	1080	64.0	True
c4bc4549-b0f1-412d-b501-2fbb7f5b89de	Й	0211b488644476dd0fec656ccb9b74fc	1920	1080	46.0	True
8b7ac0f7-08d1-4cce-9315-832ddf19eb1b	Х	0211b488644476dd0fec656ccb9b74fc	1920	1080	29.0	True
dded1e18-cda0-4d58-bc42-079caf9a9a20	З	0211b488644476dd0fec656ccb9b74fc	1920	1080	46.0	True
95ad5c55-b2d2-4d46-a281-e55e68e2a423	С	0211b488644476dd0fec656ccb9b74fc	1920	1080	21.0	True
190846b1-d1a1-46fe-8efd-54a29cde119f	Е	0211b488644476dd0fec656ccb9b74fc	1920	1080	43.0	True
fc45bd6a-e1bc-4b8e-9bb8-f6483fe318f0	М	0211b488644476dd0fec656ccb9b74fc	1920	1080	52.0	True
c183e11e-c7ed-47be-892c-01bd00035d3e	Г	0211b488644476dd0fec656ccb9b74fc	1920	1080	34.0	True
f53bacd3-0121-482d-87ed-bf3a7e12b7b5	В	0211b488644476dd0fec656ccb9b74fc	1920	1080	40.0	True
88448b9a-8237-4c04-9840-bf288842ddf4	Л	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	48.0	True
50c297dc-2c8a-492e-8305-8e6d9f7c5ffa	Э	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	75.0	True
f936868d-691a-4b0d-a90f-5a3ab801a255	Х	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	41.0	True
8796b6a0-18bd-46cf-899f-1cb2debd78a6	З	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	54.0	True
c9a72843-cb99-43a5-abc2-c929286d0f83	Ш	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	55.0	True
2fdc54e6-f9e9-4f62-9222-ef264d43243b	Н	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	50.0	True
3f62dd35-258f-48e2-911c-f82d1da80ed5	Ы	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	43.0	True
13882d04-6089-4ebf-b43a-3d692367dcff	Д	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	71.0	True
4e7f5ed6-17e5-4086-9fe0-ad8a58880fda	Ь	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	31.0	True
6c571b2c-558e-4d06-bbba-ddb4aca29c97	Ж	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	71.0	True
fcfbecf0-3f75-4c9d-b901-7fe7d359b3c5	Ф	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	58.0	True
8b1eb90c-5bf6-438e-bc5e-81df57621f33	Ъ	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	33.0	True
81ac2a02-ce68-4618-99f7-36d3ba687a5b	П	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	64.0	True
0eec14b1-6181-49f0-b42f-2f8f274522de	Ч	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	50.0	True
3c7688ae-5cfe-43b1-9784-bace12d2a5dc	Б	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	79.0	True
6dd5fe9b-ae33-4212-8d6c-7cf42f76dd81	А	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	48.0	True
85df1544-5aa8-4136-811d-7725c73a5e32	Ё	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	62.0	True
e2b87413-6716-4b57-af05-6dcdcfb1e50d	Ю	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	60.0	True
35ec7228-ad64-45da-93d0-786ad430c633	Я	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	57.0	True
96ff61b0-63a1-4cba-b785-730af7658239	Ц	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	79.0	True
5bff30aa-1a37-471a-870d-cc0e75852442	Т	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	60.0	True
3e224844-3d7e-4978-b252-a0dc55a12b4f	Е	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	59.0	True
37105b49-b29b-435b-ac05-e954dff799f8	М	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	63.0	True
b7587b70-fc8c-4579-ba5e-690c142ab957	Г	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	44.0	True
5d941c2a-aedb-4ef5-8cc9-a0f0e866602e	Р	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	66.0	True
4de31b45-74dc-4cd3-b3e4-6f5eadd9ae12	Ь	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	40.0	True
9463784a-a8ce-4449-b468-89fb1d87dc03	Г	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	65.0	True
9f6c8224-121c-4a79-a3d1-bc982573a9f5	М	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	65.0	True
3ecf2ec3-b60c-4deb-aca8-5b92d2aebc8d	Й	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	31.0	True
69cd32ad-4822-44c1-8d78-7d30b5c8fa3e	Ы	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	55.0	True
5b8c0dc5-46e9-4689-9da5-81a246080391	А	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	60.0	True
ee0947bb-819e-47c7-beb7-dba965a577cb	З	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	42.0	True
6f14d9c1-e574-4b59-9f68-45734d15f60d	Т	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	63.0	True
e7943032-25b2-4c6f-9734-18c0fdb3c685	Э	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	46.0	True
c41ed60e-19ea-41ed-9b2f-eab43387c3d6	К	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	49.0	True
17fdf4e2-951f-46ea-9d65-e511502fa610	Я	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	65.0	True
cb52db9e-2842-4250-b438-4c922e197299	Ж	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	54.0	True
6aa5782f-27bb-4479-8c34-831ae37078f1	В	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	42.0	True
ecd48f7b-3cfd-4d20-9728-d8fd06fe1025	О	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	78.0	True
dea8f3ba-ca90-4005-b322-7014cdbf4007	Х	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	47.0	True
fcfaacbb-5280-4f4f-aea6-7bc12f04c08d	Ф	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	40.0	True
25fef97a-25fa-4301-900b-0e1f720cc1b3	Ё	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	52.0	True
56d286f8-9ad8-4d66-96c1-a79e02f9ef90	Щ	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	54.0	True
1aee9729-7053-41e6-88f6-2d5574b49c12	И	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	55.0	True
605277aa-5841-49dc-9079-187f9661c5ac	Ц	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	52.0	True
0d50c4f7-2101-4998-bdee-15f2238143e3	Л	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	48.0	True
9c6ef8c5-567b-433f-964e-8c5021884538	У	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	54.0	True
6bbe952a-a8b7-4869-a8d8-42c27ffb019b	Н	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	52.0	True
7995d776-342f-40f0-a810-6155bc52dfc2	Ю	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	58.0	True
50e21cdf-1864-4737-97a4-80a1fadcf155	Д	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	52.0	True
f0b7d43f-421c-406a-848f-108579dd0b30	Е	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	64.0	True
452a8560-a7fc-4b57-afcf-27db77d9a766	С	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	42.0	True
f918028c-5633-44ad-abb8-fff757a4a5b2	Ъ	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	44.0	True
af84843f-487d-4a18-be7f-bd225dbef88f	П	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	57.0	True
fe43db8d-c3eb-481d-aae1-2c23da18b37d	Р	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	57.0	True
667ee26e-ab11-4e9d-b586-705f1188e556	Ш	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	56.0	True
a50463a4-853e-4798-ab2e-a6b152d76386	Ч	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	42.0	True
d5d2caca-e886-4e74-a278-1f073e0e43c2	П	0211b488644476dd0fec656ccb9b74fc	1920	1080	37.0	True
fbadf5a1-e8c2-4f4b-86d1-311eff8cac9b	Н	0211b488644476dd0fec656ccb9b74fc	1920	1080	43.0	True
0702812e-e3f3-46ea-a11f-cd82d012c381	Г	0211b488644476dd0fec656ccb9b74fc	1920	1080	28.0	True
c2210649-f49d-4b3d-a77f-1efd76642f3e	Й	0211b488644476dd0fec656ccb9b74fc	1920	1080	33.0	True
7507f07b-e7c4-4d8b-93a1-322a986a812f	Р	0211b488644476dd0fec656ccb9b74fc	1920	1080	30.0	True
0c4b86ae-ebe1-4a05-a938-b27dd0dc87e6	Щ	0211b488644476dd0fec656ccb9b74fc	1920	1080	39.0	True
0ec15dc3-019e-4af1-be19-d03eab886715	Е	0211b488644476dd0fec656ccb9b74fc	1920	1080	17.0	True
7585ea68-08c7-40b5-85d8-0a096aedb1a8	И	0211b488644476dd0fec656ccb9b74fc	1920	1080	34.0	True
7799ff73-6cf2-4519-8a5c-3ca3bff7fcf8	Х	0211b488644476dd0fec656ccb9b74fc	1920	1080	23.0	True
0a7eb354-bbf5-4b22-8711-54078de842e3	Л	0211b488644476dd0fec656ccb9b74fc	1920	1080	30.0	True
1fec2e4a-ccd7-4f79-9d4d-f6800402bcf0	Ю	0211b488644476dd0fec656ccb9b74fc	1920	1080	23.0	True
c26f2b43-2fd9-4282-99b9-ecd7d230ecab	З	0211b488644476dd0fec656ccb9b74fc	1920	1080	49.0	True
a0e75d03-71f3-4618-8ea9-6fb0046a7889	Б	0211b488644476dd0fec656ccb9b74fc	1920	1080	26.0	True
a2f6f323-3627-445c-81d7-6b50f5276c70	С	0211b488644476dd0fec656ccb9b74fc	1920	1080	25.0	True
1bfff6ae-4a51-4482-a459-3a0cacae0437	Ч	0211b488644476dd0fec656ccb9b74fc	1920	1080	20.0	True
b0951b0e-be33-4932-bcf8-bb1e1db41eaf	Ц	0211b488644476dd0fec656ccb9b74fc	1920	1080	28.0	True
2531ffe7-19e0-4a4e-bd52-76dec2e8eedd	А	0211b488644476dd0fec656ccb9b74fc	1920	1080	28.0	True
617b9d47-0611-4b7d-8757-e876f64b939b	Э	0211b488644476dd0fec656ccb9b74fc	1920	1080	28.0	True
7d6f322e-43c7-4694-93db-01b6b5e9d744	Я	0211b488644476dd0fec656ccb9b74fc	1920	1080	42.0	True
f280cfb6-95b4-4430-81ea-a50963151332	Ж	0211b488644476dd0fec656ccb9b74fc	1920	1080	20.0	True
64d35bd1-03f7-4259-b201-499aa4e4aaed	У	0211b488644476dd0fec656ccb9b74fc	1920	1080	31.0	True
ba9bfcd8-0818-4901-af92-99c252c0f5e8	В	0211b488644476dd0fec656ccb9b74fc	1920	1080	32.0	True
b4ecbc80-d09e-49e3-a588-e63fccb3c07a	Ь	0211b488644476dd0fec656ccb9b74fc	1920	1080	38.0	True
bb0c3e51-cdf0-4a4b-80a2-2d8548cb6d8f	М	0211b488644476dd0fec656ccb9b74fc	1920	1080	26.0	True
78df2936-b341-4f5b-9de8-73cc724a1da5	Ы	0211b488644476dd0fec656ccb9b74fc	1920	1080	27.0	True
7ba11236-e5a8-4206-96ef-8b1bc287aadb	Ф	0211b488644476dd0fec656ccb9b74fc	1920	1080	30.0	True
8fcb195c-3c36-40b1-b168-de4e0a8702bf	Д	0211b488644476dd0fec656ccb9b74fc	1920	1080	38.0	True
67f47644-de0c-49c9-968c-a2b155d2740f	Ъ	0211b488644476dd0fec656ccb9b74fc	1920	1080	44.0	True
76eaf27c-9c2d-4f97-b159-4b2e292e0a3e	Ш	0211b488644476dd0fec656ccb9b74fc	1920	1080	42.0	True
0e2aeb87-3bff-4e7a-9ded-52b68498f497	К	0211b488644476dd0fec656ccb9b74fc	1920	1080	26.0	True
0fd7be35-1034-4ebb-9053-c5e46f464a8f	Ё	0211b488644476dd0fec656ccb9b74fc	1920	1080	39.0	True
5418c479-ece5-4731-a2ba-eb4724ae4799	Т	0211b488644476dd0fec656ccb9b74fc	1920	1080	33.0	True
0b1b6986-8559-4001-9f75-a9ae0382dfc2	А	185bd3a81d9d618518d10abebf0d17a8	1920	1080	42.0	True
1c8722e1-bfba-4350-b61f-056f012fa23c	Ы	185bd3a81d9d618518d10abebf0d17a8	1920	1080	53.0	True
c45ee71d-2a35-442a-8a84-40629279afda	М	185bd3a81d9d618518d10abebf0d17a8	1920	1080	45.0	True
865061ac-f0d8-4163-b9bf-113530f7807a	Ю	185bd3a81d9d618518d10abebf0d17a8	1920	1080	47.0	True
6d8c7461-21cf-4fb6-a95f-c4e792974816	Я	185bd3a81d9d618518d10abebf0d17a8	1920	1080	64.0	True
ef6b897e-9b67-4cf3-9ffe-a1d4a22ec278	Ъ	185bd3a81d9d618518d10abebf0d17a8	1920	1080	48.0	True
c46eb16f-a6ec-43e3-a762-f260e37a0e5b	Ь	185bd3a81d9d618518d10abebf0d17a8	1920	1080	53.0	True
f56ba7ef-f39a-44a3-b633-ee29dd9c71dd	Щ	185bd3a81d9d618518d10abebf0d17a8	1920	1080	49.0	True
60db3c14-94f6-497b-a750-a631bc74b7f3	Д	185bd3a81d9d618518d10abebf0d17a8	1920	1080	50.0	True
dcbe8706-6f0c-4da4-942c-0e61316e86af	Й	185bd3a81d9d618518d10abebf0d17a8	1920	1080	45.0	True
1dbbe10a-d0d1-43a5-822a-dcbba52d58c4	Ё	185bd3a81d9d618518d10abebf0d17a8	1920	1080	55.0	True
7c3ef666-3398-4670-bee4-bb5123f9df20	Э	185bd3a81d9d618518d10abebf0d17a8	1920	1080	48.0	True
3e781a5a-b923-4b3f-a4b4-3689b47df76d	Ч	185bd3a81d9d618518d10abebf0d17a8	1920	1080	52.0	True
bfa0cbbb-8e5e-4ca6-b858-d56338826a7a	Х	185bd3a81d9d618518d10abebf0d17a8	1920	1080	46.0	True
4fc3740c-6919-42ef-a7be-a64a8fe11543	Б	185bd3a81d9d618518d10abebf0d17a8	1920	1080	52.0	True
d18392a6-feba-45bb-a01e-8a5c57c16885	Г	185bd3a81d9d618518d10abebf0d17a8	1920	1080	40.0	True
dd7e7424-442a-4b47-a78c-e82b25b3f193	С	185bd3a81d9d618518d10abebf0d17a8	1920	1080	47.0	True
071f0400-ee14-42dc-8595-92efcf977725	Е	185bd3a81d9d618518d10abebf0d17a8	1920	1080	50.0	True
7a738638-4d2f-406f-8679-10a8f65a73df	Н	185bd3a81d9d618518d10abebf0d17a8	1920	1080	59.0	True
bce51007-48c0-43a3-b8a1-22f0ce45981a	Л	185bd3a81d9d618518d10abebf0d17a8	1920	1080	41.0	True
3cba9cd4-df35-4519-8504-52596e0c07c5	П	185bd3a81d9d618518d10abebf0d17a8	1920	1080	50.0	True
ddc627c3-0f22-4586-94f9-ba45a38f1e0d	Р	185bd3a81d9d618518d10abebf0d17a8	1920	1080	50.0	True
0987f6df-f619-46ac-ae6d-ebcde2cff08b	З	185bd3a81d9d618518d10abebf0d17a8	1920	1080	45.0	True
68ac63c1-7e79-4d57-8e8a-da3d00e2a74c	Ш	185bd3a81d9d618518d10abebf0d17a8	1920	1080	53.0	True
daf39d3c-2390-44ca-b7d0-c982ac6c8458	Т	185bd3a81d9d618518d10abebf0d17a8	1920	1080	37.0	True
f340cd75-e287-46b6-a714-f7b1649ba02e	Ж	185bd3a81d9d618518d10abebf0d17a8	1920	1080	50.0	True
567846ad-0792-409f-8dcc-c5b08b6de853	Ц	185bd3a81d9d618518d10abebf0d17a8	1920	1080	45.0	True
7603c162-0507-498a-a648-1006ba01054f	Ф	185bd3a81d9d618518d10abebf0d17a8	1920	1080	62.0	True
ebf18d89-67e4-4be0-9935-f536d0695abb	Е	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	40.0	True
d0cfd050-763f-49fe-9e24-62fbb925551f	Э	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	39.0	True
3420eaf2-8285-4515-9318-bba1fd7f2f27	Я	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	36.0	True
942a943a-60b8-438d-a1b7-dd71b58a0b07	Й	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	36.0	True
95c2676d-527c-48c8-b7a3-dd15c19d24f8	З	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	33.0	True
864a4701-e32c-49bc-9b60-cacfa1fdb0f6	Л	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	27.0	True
e18533fe-d427-4dd9-8834-0a8b1c95240e	Б	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	38.0	True
c2c8cf3f-06ea-4486-97bc-539d7bcb7455	Х	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	28.0	True
b1851818-57ea-43e6-bf6f-7c18677d149d	М	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	33.0	True
d307060e-c144-416b-814d-073a8abd0931	Ы	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	33.0	True
9dfc8382-c85a-44f3-9630-b405c7f6b29c	Ю	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	43.0	True
f9c22493-86c1-4a23-b669-09b3ab00a2dd	П	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	38.0	True
118c7462-34ab-481d-805e-389c57979284	А	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	31.0	True
e47b9938-1283-4637-ba63-23a466638c2f	Д	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	43.0	True
c8151edd-0f9b-42ca-84f6-0b324bebf8a2	Р	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	28.0	True
56575f5d-abab-4a60-8737-496dd2287e68	Ъ	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	38.0	True
1454bf60-cfd1-42bb-8c92-f0ba50584149	Т	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	40.0	True
f5418e07-b326-4d28-a3ca-456652d7adb6	Ж	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	38.0	True
f9e26891-c9f4-4657-a0a1-2b66985fe92c	Щ	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	44.0	True
558b9078-87d9-4fb9-8182-456b55215f5c	Г	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	37.0	True
3447aad8-da8a-467b-9ff9-ca95bfc4b893	Ь	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	41.0	True
6536fa08-4cbf-4d2e-9c59-91a96490b17d	Ё	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	33.0	True
0e084ebd-88aa-462e-afc4-91649e92cc0c	Ш	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	45.0	True
7060268b-aa1a-4b47-b056-035c84ccda32	Н	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	40.0	True
272fa338-2d56-4dfe-a62d-ad6c2c4cc766	Ц	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	35.0	True
8a32f253-c022-4096-88dc-d05b07d66cc8	С	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	42.0	True
dfd71d33-6325-4172-9113-ba56afa0ebd2	Ч	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	40.0	True
c7dba30b-5a03-484d-ad03-34c3ee82a74a	Ф	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	48.0	True
3bb97d01-f1e9-45a7-b6c5-0152c91cc71f	Й	95af8e702c909eee7145c6dc1a3d756b	1280	720	53.0	True
feebd581-00c2-42af-8fd6-a37d9a27eb26	Я	2d84da20c251acaeb3186642fcb04f2e	1920	1080	29.0	True
51f8bca8-dace-4328-a513-2a960ceff6fd	Э	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	57.0	True
a7cae049-92ba-4f2e-b799-54f8d3077342	Б	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	77.0	True
f55cfac2-fce1-4d4a-a2ed-d2b6abcaa640	З	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	46.0	True
d623b287-a7dc-4d8a-9423-6fc9239746ba	Ы	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	41.0	True
2ed4e443-a42e-4317-8733-ee9850c3958c	Ш	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	48.0	True
cc5654b3-b004-4b28-bfa0-aea8f6484398	А	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	59.0	True
d136ac77-3715-4ba0-8cfd-c8461201f2ee	Н	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	51.0	True
cabb73b8-bf68-4b63-981e-6e4d10c5211d	Й	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	97.0	True
503da461-0795-4b1d-bf0c-91479e617723	Ю	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	51.0	True
446d1b8f-6182-4199-b283-05409aa32c72	Е	b07a773bcb10b4f14f33d2b0e8ec58ba	720	1280	55.0	True
